Episode;Duration;Value;Epsilon
1;0:00:44.842481;6973.32781348506;1.0
2;0:00:42.013442;7933.421095537691;0.9993571428571428
3;0:00:41.392477;6082.647756902603;0.9987142857142857
4;0:00:41.071044;7033.403115445044;0.9980714285714285
5;0:00:39.951462;6391.182556948465;0.9974285714285713
6;0:00:41.013295;7311.004453453103;0.9967857142857142
7;0:00:39.859073;5387.91110790088;0.996142857142857
8;0:00:38.664145;4635.495895767991;0.9954999999999998
9;0:00:42.645025;6651.769926136488;0.9948571428571427
10;0:00:41.266785;6801.628702715926;0.9942142857142855
11;0:00:41.091330;7405.937312332303;0.9935714285714283
12;0:00:40.502417;6926.935867702797;0.9929285714285712
13;0:00:43.543122;9310.134631209268;0.992285714285714
14;0:00:40.788027;6298.522981983167;0.9916428571428568
15;0:00:41.739191;6675.576736853678;0.9909999999999997
16;0:00:41.152900;6110.657553891473;0.9903571428571425
17;0:00:41.478999;7770.259622948732;0.9897142857142853
18;0:00:41.220256;7593.067717019347;0.9890714285714282
19;0:00:40.747767;6464.274631317594;0.988428571428571
20;0:00:41.350396;7291.279166282712;0.9877857142857138
21;0:00:42.195987;8609.94760174592;0.9871428571428567
22;0:00:40.904302;6139.370196862038;0.9864999999999995
23;0:00:41.419967;7858.002278926307;0.9858571428571423
24;0:00:41.204739;7309.829154214602;0.9852142857142852
25;0:00:40.327126;6558.736398841315;0.984571428571428
26;0:00:40.947329;6902.758464443149;0.9839285714285708
27;0:00:41.579219;7249.777421596623;0.9832857142857137
28;0:00:39.351817;5954.440025678364;0.9826428571428565
29;0:00:41.445343;8086.181567557059;0.9819999999999993
30;0:00:43.137416;7302.318944789671;0.9813571428571422
31;0:00:40.312476;6020.4241154221645;0.980714285714285
32;0:00:42.969994;6803.106895992852;0.9800714285714278
33;0:00:42.027751;7185.350306718178;0.9794285714285706
34;0:00:39.791220;5935.523792412067;0.9787857142857135
35;0:00:41.644759;8144.505236970294;0.9781428571428563
36;0:00:41.882269;7111.811987226954;0.9774999999999991
37;0:00:41.031038;5984.55502271149;0.976857142857142
38;0:00:42.460300;8078.493687010482;0.9762142857142848
39;0:00:40.590105;6081.748171043921;0.9755714285714276
40;0:00:40.526214;6711.082726020357;0.9749285714285705
41;0:00:42.052716;8329.787888878567;0.9742857142857133
42;0:00:40.289749;5867.915817844363;0.9736428571428561
43;0:00:39.767412;6071.017879195006;0.972999999999999
44;0:00:40.942085;7611.931708460733;0.9723571428571418
45;0:00:40.634128;6823.556907959416;0.9717142857142846
46;0:00:40.066198;6136.625529999274;0.9710714285714275
47;0:00:41.647547;6390.337743252268;0.9704285714285703
48;0:00:40.057673;7402.541361075643;0.9697857142857131
49;0:00:42.343482;7629.661891779627;0.969142857142856
50;0:00:41.783880;6862.283032966062;0.9684999999999988
51;0:00:41.104939;8238.090710760702;0.9678571428571416
52;0:00:42.047764;7049.017916162902;0.9672142857142845
53;0:00:39.411586;6672.831617217452;0.9665714285714273
54;0:00:40.439532;6062.271615024778;0.9659285714285701
55;0:00:46.205511;7702.083214286295;0.965285714285713
56;0:00:41.774156;7158.528357586647;0.9646428571428558
57;0:00:39.567942;6111.778009397246;0.9639999999999986
58;0:00:41.975103;7034.894308290008;0.9633571428571415
59;0:00:42.004094;8894.353616162844;0.9627142857142843
60;0:00:41.700535;7567.140305772933;0.9620714285714271
61;0:00:39.945509;5600.766966528526;0.96142857142857
62;0:00:41.366332;7810.603906034479;0.9607857142857128
63;0:00:40.972318;7413.334832845534;0.9601428571428556
64;0:00:42.289879;7271.710631206173;0.9594999999999985
65;0:00:39.608794;5903.459072190809;0.9588571428571413
66;0:00:41.310460;7644.47757164804;0.9582142857142841
67;0:00:40.361944;6350.238641703977;0.957571428571427
68;0:00:40.634966;7703.7466281770285;0.9569285714285698
69;0:00:40.201098;5736.178939124889;0.9562857142857126
70;0:00:43.300117;8685.294569956437;0.9556428571428555
71;0:00:43.117460;7538.5350868545875;0.9549999999999983
72;0:00:41.015859;6508.959309549763;0.9543571428571411
73;0:00:40.193705;5590.708391297999;0.953714285714284
74;0:00:41.974669;7903.91125018478;0.9530714285714268
75;0:00:39.941002;5980.743414480118;0.9524285714285696
76;0:00:40.924707;8165.415527440031;0.9517857142857125
77;0:00:40.299733;6680.67906328723;0.9511428571428553
78;0:00:41.658186;7787.7192117051;0.9504999999999981
79;0:00:40.799271;7627.968587200148;0.949857142857141
80;0:00:41.616914;6972.416529871579;0.9492142857142838
81;0:00:41.221322;7104.927343126909;0.9485714285714266
82;0:00:41.001241;6770.146545168932;0.9479285714285695
83;0:00:40.948817;7372.778767124127;0.9472857142857123
84;0:00:39.920262;6534.740941740529;0.9466428571428551
85;0:00:42.323522;8472.477429068269;0.945999999999998
86;0:00:41.313423;7205.212018595965;0.9453571428571408
87;0:00:41.918723;8937.597154960771;0.9447142857142836
88;0:00:41.308446;7834.857245910873;0.9440714285714265
89;0:00:42.214527;7974.880786431524;0.9434285714285693
90;0:00:41.025836;6476.136904804752;0.9427857142857121
91;0:00:40.233763;6377.455177780036;0.942142857142855
92;0:00:41.172166;7427.129833351521;0.9414999999999978
93;0:00:41.184935;6290.559765408378;0.9408571428571406
94;0:00:41.744349;8397.2046463379;0.9402142857142834
95;0:00:42.632136;7642.162601051336;0.9395714285714263
96;0:00:39.870798;5349.426860932226;0.9389285714285691
97;0:00:40.896557;6852.231592118728;0.938285714285712
98;0:00:41.194898;6332.277828880907;0.9376428571428548
99;0:00:41.071362;6272.529707958115;0.9369999999999976
100;0:00:40.639814;5850.748725667199;0.9363571428571404
101;0:00:41.251594;7642.534204330314;0.9357142857142833
102;0:00:41.009547;7161.720791401066;0.9350714285714261
103;0:00:40.583335;6816.819795245113;0.9344285714285689
104;0:00:41.955495;8130.391038723831;0.9337857142857118
105;0:00:39.412984;5428.358075361284;0.9331428571428546
106;0:00:41.335182;6726.695161039166;0.9324999999999974
107;0:00:41.291006;6610.784857980834;0.9318571428571403
108;0:00:38.502326;5605.650395573664;0.9312142857142831
109;0:00:41.514522;9031.264305110208;0.9305714285714259
110;0:00:42.893806;8814.581596588254;0.9299285714285688
111;0:00:40.266804;6172.116674939859;0.9292857142857116
112;0:00:43.379941;8580.367043759728;0.9286428571428544
113;0:00:39.075154;5157.595275879324;0.9279999999999973
114;0:00:41.131410;6282.923593410535;0.9273571428571401
115;0:00:41.566223;7412.392654884187;0.9267142857142829
116;0:00:40.522849;5945.6063672285645;0.9260714285714258
117;0:00:43.197070;7079.326123188151;0.9254285714285686
118;0:00:42.539659;8523.49080097818;0.9247857142857114
119;0:00:42.836480;8830.379530227632;0.9241428571428543
120;0:00:41.542682;7211.583541149608;0.9234999999999971
121;0:00:40.650232;6532.597447471298;0.9228571428571399
122;0:00:38.633166;6293.561949057368;0.9222142857142828
123;0:00:39.277053;5709.304351435379;0.9215714285714256
124;0:00:41.196174;6640.867215686209;0.9209285714285684
125;0:00:40.847061;7413.945281166818;0.9202857142857113
126;0:00:39.809919;6267.976611021857;0.9196428571428541
127;0:00:42.355209;8224.22131441995;0.9189999999999969
128;0:00:40.196849;6626.0189304578835;0.9183571428571398
129;0:00:40.227581;6187.79061274569;0.9177142857142826
130;0:00:41.327115;7656.76890893997;0.9170714285714254
131;0:00:42.414423;7940.709688306084;0.9164285714285683
132;0:00:40.149679;7122.362383666914;0.9157857142857111
133;0:00:41.562263;7640.533110101438;0.9151428571428539
134;0:00:41.547898;8189.149894805267;0.9144999999999968
135;0:00:44.039323;6609.787131973594;0.9138571428571396
136;0:00:41.542910;7364.61658691597;0.9132142857142824
137;0:00:40.870581;7968.4943835041795;0.9125714285714253
138;0:00:40.450462;6583.144152431789;0.9119285714285681
139;0:00:42.706948;7908.397199478172;0.9112857142857109
140;0:00:40.805992;6607.211751800185;0.9106428571428538
141;0:00:42.521868;7532.489940007956;0.9099999999999966
142;0:00:41.101315;7988.3987843725945;0.9093571428571394
143;0:00:41.243229;7489.283443449649;0.9087142857142823
144;0:00:41.408592;7389.966875570255;0.9080714285714251
145;0:00:41.288802;6643.608104535227;0.9074285714285679
146;0:00:41.045515;7208.902110273304;0.9067857142857108
147;0:00:40.348417;6628.948497219016;0.9061428571428536
148;0:00:41.034515;7096.383022030609;0.9054999999999964
149;0:00:41.815713;6917.86706767157;0.9048571428571393
150;0:00:40.986427;6450.311259284491;0.9042142857142821
151;0:00:42.680500;8468.684984914129;0.9035714285714249
152;0:00:41.780395;8979.508560307013;0.9029285714285677
153;0:00:40.479140;6232.213339100642;0.9022857142857106
154;0:00:40.281490;7117.062452547308;0.9016428571428534
155;0:00:41.881546;7431.802584670516;0.9009999999999962
156;0:00:43.317212;9374.51166686346;0.9003571428571391
157;0:00:41.569206;8699.57283594483;0.8997142857142819
158;0:00:41.424994;8061.033912812062;0.8990714285714247
159;0:00:41.497359;6812.529182672861;0.8984285714285676
160;0:00:39.763881;5885.327867334183;0.8977857142857104
161;0:00:42.057951;7568.046306196735;0.8971428571428532
162;0:00:41.183158;8668.995728058564;0.8964999999999961
163;0:00:41.358776;6755.279884810815;0.8958571428571389
164;0:00:41.605319;7208.265462379703;0.8952142857142817
165;0:00:40.980046;6843.61006511554;0.8945714285714246
166;0:00:40.771950;7270.596772549233;0.8939285714285674
167;0:00:42.482491;8221.566869375038;0.8932857142857102
168;0:00:39.910587;5330.860129148746;0.8926428571428531
169;0:00:40.429879;6331.844771814113;0.8919999999999959
170;0:00:39.832928;5755.106910078612;0.8913571428571387
171;0:00:40.567442;7104.905226085424;0.8907142857142816
172;0:00:40.717144;7470.60958506733;0.8900714285714244
173;0:00:39.374411;6321.847643628987;0.8894285714285672
174;0:00:39.346741;6514.9264096686875;0.8887857142857101
175;0:00:40.392168;6643.146005636053;0.8881428571428529
176;0:00:40.914498;6433.825860091299;0.8874999999999957
177;0:00:39.655381;7116.716939081805;0.8868571428571386
178;0:00:41.930891;8002.660310661842;0.8862142857142814
179;0:00:40.195172;6677.556785759652;0.8855714285714242
180;0:00:40.763191;7129.07102730877;0.8849285714285671
181;0:00:40.287612;6844.748134804963;0.8842857142857099
182;0:00:39.992331;4850.371103468527;0.8836428571428527
183;0:00:41.495827;8562.10895950384;0.8829999999999956
184;0:00:40.620023;8161.6249963884575;0.8823571428571384
185;0:00:41.427361;7871.914847181373;0.8817142857142812
186;0:00:41.050303;9287.189298356576;0.8810714285714241
187;0:00:41.833435;7940.19310075639;0.8804285714285669
188;0:00:40.000406;6850.863976755109;0.8797857142857097
189;0:00:40.535326;6536.926261324473;0.8791428571428526
190;0:00:42.178579;8659.798739171667;0.8784999999999954
191;0:00:41.741063;6945.28583421342;0.8778571428571382
192;0:00:41.059460;7274.722496345806;0.8772142857142811
193;0:00:40.940943;7771.035768517301;0.8765714285714239
194;0:00:40.353695;6524.180022192105;0.8759285714285667
195;0:00:40.843514;7065.270730118495;0.8752857142857096
196;0:00:39.901057;7640.483401474692;0.8746428571428524
197;0:00:41.466885;6950.778189355625;0.8739999999999952
198;0:00:41.004484;7289.858438677267;0.8733571428571381
199;0:00:42.436089;7779.881936521217;0.8727142857142809
200;0:00:41.587545;7806.566343894363;0.8720714285714237
201;0:00:40.387327;7274.719492797734;0.8714285714285666
202;0:00:39.212233;5617.734768446382;0.8707857142857094
203;0:00:42.568049;9172.438549659711;0.8701428571428522
204;0:00:43.725503;7793.931153595029;0.869499999999995
205;0:00:39.677967;6825.244005893626;0.8688571428571379
206;0:00:41.101902;7145.919758308326;0.8682142857142807
207;0:00:40.544779;6240.491331921884;0.8675714285714236
208;0:00:42.512778;8936.37618065927;0.8669285714285664
209;0:00:40.133785;6535.97267598534;0.8662857142857092
210;0:00:39.888598;6302.9709950814795;0.865642857142852
211;0:00:40.492128;7630.993468313397;0.8649999999999949
212;0:00:41.314909;7943.120479720614;0.8643571428571377
213;0:00:40.599982;7550.261016152274;0.8637142857142805
214;0:00:40.249452;6520.598048955418;0.8630714285714234
215;0:00:41.596822;8947.563980432931;0.8624285714285662
216;0:00:42.129248;7385.892331576045;0.861785714285709
217;0:00:41.583295;7867.475404721304;0.8611428571428519
218;0:00:41.709946;8434.418920530006;0.8604999999999947
219;0:00:40.124399;6816.518442819103;0.8598571428571375
220;0:00:39.928095;6687.135640915966;0.8592142857142804
221;0:00:39.897729;6299.900447381005;0.8585714285714232
222;0:00:40.472974;7046.99109020838;0.857928571428566
223;0:00:41.077884;7564.896084775838;0.8572857142857089
224;0:00:40.709676;7404.150447396421;0.8566428571428517
225;0:00:41.678573;9161.352826493388;0.8559999999999945
226;0:00:41.532136;8440.756083246377;0.8553571428571374
227;0:00:40.724705;7595.3157773821895;0.8547142857142802
228;0:00:40.695182;7303.812557634289;0.854071428571423
229;0:00:43.195547;7464.147055979454;0.8534285714285659
230;0:00:45.112509;9004.58340788398;0.8527857142857087
231;0:00:41.808209;8692.661407171297;0.8521428571428515
232;0:00:41.123509;8626.382992349914;0.8514999999999944
233;0:00:40.755613;7045.512418397613;0.8508571428571372
234;0:00:39.982476;9056.567703396753;0.85021428571428
235;0:00:40.767105;8170.213978938032;0.8495714285714229
236;0:00:39.149171;6437.433293450897;0.8489285714285657
237;0:00:41.025875;8105.6388788871955;0.8482857142857085
238;0:00:40.543808;6446.190010045499;0.8476428571428514
239;0:00:41.442085;7840.407065765709;0.8469999999999942
240;0:00:38.907620;5427.462918757255;0.846357142857137
241;0:00:41.146389;7788.435495756403;0.8457142857142799
242;0:00:40.837612;7809.941531768007;0.8450714285714227
243;0:00:40.365778;8202.125679824541;0.8444285714285655
244;0:00:42.240682;8037.152912599441;0.8437857142857084
245;0:00:40.619691;7481.586343488255;0.8431428571428512
246;0:00:42.071500;7699.66331274694;0.842499999999994
247;0:00:39.427433;6194.455950061208;0.8418571428571369
248;0:00:40.030491;8716.664907082115;0.8412142857142797
249;0:00:39.858858;7882.251017310641;0.8405714285714225
250;0:00:40.870028;6849.56429434335;0.8399285714285654
251;0:00:40.469979;7157.222677874767;0.8392857142857082
252;0:00:41.703572;7545.169879526041;0.838642857142851
253;0:00:40.341638;6802.063442566255;0.8379999999999939
254;0:00:39.398231;7065.003957990894;0.8373571428571367
255;0:00:40.109394;8686.574702134913;0.8367142857142795
256;0:00:40.209834;8189.9815316125;0.8360714285714224
257;0:00:41.578548;7670.373015971173;0.8354285714285652
258;0:00:44.265874;10107.869859844937;0.834785714285708
259;0:00:40.896928;7423.47653523258;0.8341428571428509
260;0:00:41.350341;8475.392556801471;0.8334999999999937
261;0:00:41.182415;7509.700282568312;0.8328571428571365
262;0:00:40.739137;7565.01018810842;0.8322142857142794
263;0:00:40.571181;6611.260673966367;0.8315714285714222
264;0:00:41.171586;8342.49139136266;0.830928571428565
265;0:00:42.124273;8453.143281822477;0.8302857142857079
266;0:00:39.905741;6412.04758978576;0.8296428571428507
267;0:00:41.423465;7478.592278453476;0.8289999999999935
268;0:00:40.478130;6789.174110641744;0.8283571428571364
269;0:00:40.042388;7396.1395377420595;0.8277142857142792
270;0:00:40.755318;8718.216131676445;0.827071428571422
271;0:00:41.160218;7214.295807498197;0.8264285714285649
272;0:00:41.461843;7684.458548077503;0.8257857142857077
273;0:00:40.512567;7265.229771593794;0.8251428571428505
274;0:00:40.881793;7348.807110600406;0.8244999999999933
275;0:00:39.903681;5742.036509236602;0.8238571428571362
276;0:00:39.728278;6913.992660107686;0.823214285714279
277;0:00:41.186811;8250.554518680796;0.8225714285714218
278;0:00:38.936325;5757.380686829971;0.8219285714285647
279;0:00:40.360097;5833.8647846229505;0.8212857142857075
280;0:00:41.126014;7146.376425946227;0.8206428571428503
281;0:00:40.849928;6770.6776553056725;0.8199999999999932
282;0:00:39.857422;5992.2551104479535;0.819357142857136
283;0:00:41.015227;8566.703778440376;0.8187142857142788
284;0:00:41.476919;10362.773212220784;0.8180714285714217
285;0:00:40.690821;7913.025056519045;0.8174285714285645
286;0:00:40.045538;7326.271435274351;0.8167857142857073
287;0:00:40.679151;7604.048636571482;0.8161428571428502
288;0:00:40.408390;7037.751949831751;0.815499999999993
289;0:00:40.153027;6633.802904548638;0.8148571428571358
290;0:00:41.721755;7859.756470019983;0.8142142857142787
291;0:00:40.831979;8275.187819841267;0.8135714285714215
292;0:00:44.333651;9106.877056634943;0.8129285714285643
293;0:00:41.159349;8954.015683563812;0.8122857142857072
294;0:00:42.436436;8685.388241926925;0.81164285714285
295;0:00:41.140723;8011.559424753218;0.8109999999999928
296;0:00:41.651162;7824.909604705754;0.8103571428571357
297;0:00:41.536479;9240.304768872256;0.8097142857142785
298;0:00:40.513514;7486.765288137235;0.8090714285714213
299;0:00:41.167736;8860.902832937372;0.8084285714285642
300;0:00:40.676943;6856.325506714893;0.807785714285707
301;0:00:40.812847;7015.046065355823;0.8071428571428498
302;0:00:39.865171;7266.25540572276;0.8064999999999927
303;0:00:41.316182;7112.870274397473;0.8058571428571355
304;0:00:39.827183;7218.022688879989;0.8052142857142783
305;0:00:40.439017;8182.986797277207;0.8045714285714212
306;0:00:41.106129;8655.539116234777;0.803928571428564
307;0:00:42.383660;8821.556868307385;0.8032857142857068
308;0:00:43.437453;8213.952157090975;0.8026428571428497
309;0:00:40.273429;7514.30755476423;0.8019999999999925
310;0:00:41.614965;8533.53519159965;0.8013571428571353
311;0:00:41.232189;8606.571717890427;0.8007142857142782
312;0:00:41.722809;8000.845786637542;0.800071428571421
313;0:00:39.970984;8229.315369065336;0.7994285714285638
314;0:00:41.419861;9144.58193209108;0.7987857142857067
315;0:00:39.246664;5830.4375827528365;0.7981428571428495
316;0:00:40.751331;8100.054488968173;0.7974999999999923
317;0:00:40.778815;7366.882979201163;0.7968571428571352
318;0:00:42.109401;8416.816756496297;0.796214285714278
319;0:00:40.787684;7676.332959364207;0.7955714285714208
320;0:00:40.628469;7093.32451255814;0.7949285714285637
321;0:00:40.173814;7293.029941371251;0.7942857142857065
322;0:00:40.659337;7840.595959592003;0.7936428571428493
323;0:00:39.779150;6477.956240940036;0.7929999999999922
324;0:00:41.262543;7836.243930640631;0.792357142857135
325;0:00:39.105381;6034.594773686245;0.7917142857142778
326;0:00:39.024073;6741.148971594164;0.7910714285714207
327;0:00:39.912137;7091.878414398397;0.7904285714285635
328;0:00:40.099460;6908.664898005196;0.7897857142857063
329;0:00:41.892600;7863.767565334703;0.7891428571428492
330;0:00:39.955885;7275.845626617074;0.788499999999992
331;0:00:40.338806;8056.474430181957;0.7878571428571348
332;0:00:39.557715;7571.284776768497;0.7872142857142777
333;0:00:41.107444;6883.826550708732;0.7865714285714205
334;0:00:43.652107;9760.73230932369;0.7859285714285633
335;0:00:43.031413;8746.152513973007;0.7852857142857061
336;0:00:41.860941;9577.243131459983;0.784642857142849
337;0:00:40.637213;7146.137860597051;0.7839999999999918
338;0:00:40.887091;8004.621703370389;0.7833571428571346
339;0:00:41.622408;8608.684372611997;0.7827142857142775
340;0:00:40.889022;8738.369900724534;0.7820714285714203
341;0:00:40.623692;8358.029460546579;0.7814285714285631
342;0:00:40.031885;7704.686641862753;0.780785714285706
343;0:00:40.926522;8234.455607753422;0.7801428571428488
344;0:00:40.550168;8772.622189582193;0.7794999999999916
345;0:00:40.912559;8891.4635282333;0.7788571428571345
346;0:00:41.453777;9056.092605733562;0.7782142857142773
347;0:00:41.260438;8636.13096710863;0.7775714285714201
348;0:00:40.773038;8102.842431051306;0.776928571428563
349;0:00:42.246889;9015.234303696865;0.7762857142857058
350;0:00:39.439906;7179.625071831533;0.7756428571428486
351;0:00:40.032327;7472.689667764645;0.7749999999999915
352;0:00:41.225941;8998.606043738348;0.7743571428571343
353;0:00:40.399847;7845.194491256497;0.7737142857142771
354;0:00:40.967428;7609.7658592116195;0.77307142857142
355;0:00:40.372915;7315.072450979311;0.7724285714285628
356;0:00:41.925808;8920.949050340505;0.7717857142857056
357;0:00:40.584830;7319.569988760111;0.7711428571428485
358;0:00:41.652964;9098.336799418455;0.7704999999999913
359;0:00:39.581173;7535.855815224617;0.7698571428571341
360;0:00:40.503626;8708.088815898092;0.769214285714277
361;0:00:40.109749;7243.946970021422;0.7685714285714198
362;0:00:39.278112;7133.584442408436;0.7679285714285626
363;0:00:41.072604;9254.120728403172;0.7672857142857055
364;0:00:41.282503;9824.653876914388;0.7666428571428483
365;0:00:40.418192;7656.053336206693;0.7659999999999911
366;0:00:41.463287;10304.284321546946;0.765357142857134
367;0:00:40.317416;7605.437284270581;0.7647142857142768
368;0:00:41.565892;7871.949994256747;0.7640714285714196
369;0:00:40.511285;8799.709630966643;0.7634285714285625
370;0:00:42.756849;10488.445883569422;0.7627857142857053
371;0:00:40.220203;8307.094796663461;0.7621428571428481
372;0:00:40.348506;8824.399353625951;0.761499999999991
373;0:00:41.083270;8279.12639983798;0.7608571428571338
374;0:00:40.806578;8130.054425323544;0.7602142857142766
375;0:00:40.240283;6692.906941766843;0.7595714285714195
376;0:00:38.854109;7342.829327114754;0.7589285714285623
377;0:00:39.259993;7689.613177606378;0.7582857142857051
378;0:00:47.694310;8936.520229122749;0.757642857142848
379;0:00:40.543037;7915.573717095033;0.7569999999999908
380;0:00:42.241535;7631.631897522194;0.7563571428571336
381;0:00:44.849738;12602.179092475175;0.7557142857142765
382;0:00:40.841704;9595.042564411393;0.7550714285714193
383;0:00:41.310851;8903.823384583937;0.7544285714285621
384;0:00:40.924714;7024.457344127379;0.753785714285705
385;0:00:40.513519;7800.747124774522;0.7531428571428478
386;0:00:39.745098;8458.508663389162;0.7524999999999906
387;0:00:39.678348;8378.941869508368;0.7518571428571335
388;0:00:40.653742;7237.389447011888;0.7512142857142763
389;0:00:40.898532;7625.427796718134;0.7505714285714191
390;0:00:41.260251;9299.383483147503;0.749928571428562
391;0:00:40.038724;7424.657153700279;0.7492857142857048
392;0:00:42.206067;8696.048982573977;0.7486428571428476
393;0:00:40.932158;7392.107223124959;0.7479999999999905
394;0:00:40.587361;8012.199631868822;0.7473571428571333
395;0:00:41.434579;9737.87105323378;0.7467142857142761
396;0:00:41.647783;9159.339290524804;0.746071428571419
397;0:00:40.212520;7611.53764355017;0.7454285714285618
398;0:00:39.891877;7330.4583550455045;0.7447857142857046
399;0:00:41.425076;9576.404562666025;0.7441428571428474
400;0:00:41.821607;7896.252614493652;0.7434999999999903
401;0:00:45.667666;8575.277142559164;0.7428571428571331
402;0:00:40.754801;8493.697984485465;0.742214285714276
403;0:00:40.303976;8505.388484750849;0.7415714285714188
404;0:00:40.097577;7805.456396487496;0.7409285714285616
405;0:00:39.852014;7591.649298448383;0.7402857142857044
406;0:00:40.379903;7763.417986604145;0.7396428571428473
407;0:00:40.016747;7995.417589008706;0.7389999999999901
408;0:00:40.794550;9252.52510215663;0.7383571428571329
409;0:00:40.937683;8515.687592702232;0.7377142857142758
410;0:00:40.179411;7966.9933104087195;0.7370714285714186
411;0:00:41.824785;8268.980552325707;0.7364285714285614
412;0:00:41.761125;10416.428698260692;0.7357857142857043
413;0:00:41.173740;8916.949272205922;0.7351428571428471
414;0:00:40.512708;8406.878567069743;0.7344999999999899
415;0:00:39.735007;7485.527839138287;0.7338571428571328
416;0:00:40.690230;8353.432765331572;0.7332142857142756
417;0:00:39.388097;6715.574425152902;0.7325714285714184
418;0:00:40.198716;8439.529680144964;0.7319285714285613
419;0:00:41.693935;9194.109416054278;0.7312857142857041
420;0:00:40.862986;8762.385237774452;0.7306428571428469
421;0:00:40.495318;9754.442725723904;0.7299999999999898
422;0:00:39.858123;8947.63194765802;0.7293571428571326
423;0:00:40.941871;9318.4694599258;0.7287142857142754
424;0:00:41.862763;7917.661821218116;0.7280714285714183
425;0:00:42.009816;9774.737819400647;0.7274285714285611
426;0:00:41.065771;8834.81160950925;0.7267857142857039
427;0:00:40.537162;8671.447581155066;0.7261428571428468
428;0:00:38.842256;6834.371231018078;0.7254999999999896
429;0:00:39.667863;7768.009567811724;0.7248571428571324
430;0:00:40.062836;7959.350419098304;0.7242142857142753
431;0:00:40.096578;8443.183934246088;0.7235714285714181
432;0:00:39.731007;9159.59081827214;0.7229285714285609
433;0:00:39.385213;7918.232343943219;0.7222857142857038
434;0:00:39.981398;7774.732951934;0.7216428571428466
435;0:00:42.756017;11299.636264333392;0.7209999999999894
436;0:00:40.862124;8813.809435005825;0.7203571428571323
437;0:00:40.956761;10150.07428704634;0.7197142857142751
438;0:00:41.726214;9031.490872275184;0.7190714285714179
439;0:00:39.663371;7707.765152560475;0.7184285714285608
440;0:00:39.279409;7311.503695368336;0.7177857142857036
441;0:00:40.091819;7043.598987079688;0.7171428571428464
442;0:00:41.147099;12253.610516771387;0.7164999999999893
443;0:00:41.415734;8201.097477329178;0.7158571428571321
444;0:00:39.818128;7263.998976099363;0.7152142857142749
445;0:00:42.443560;10484.026711228975;0.7145714285714178
446;0:00:40.686143;7691.62545121032;0.7139285714285606
447;0:00:40.591091;9423.245654539343;0.7132857142857034
448;0:00:39.377182;7302.934659290894;0.7126428571428463
449;0:00:40.946786;8625.790723753926;0.7119999999999891
